개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3390000,202633900000801501,부산광역시 사상구청,부산광역시 사상구 사상로_565번길_15,,다목적,1,200,,30,,051-310-4742,35.19463,128.98946,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801502,부산광역시 사상구청,부산광역시 사상구 모라로_192번길20-21,,다목적,1,200,,30,,051-310-4742,35.18368,129.00096,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801503,부산광역시 사상구청,부산광역시 사상구 양지로_18,,다목적,1,200,,30,,051-310-4742,35.15405,129.00429,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801504,부산광역시 사상구청,부산광역시 사상구 학감대로_39번길_67-2,,다목적,1,200,,30,,051-310-4742,35.13898,128.99217,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801507,부산광역시 사상구청,부산광역시 사상구 사상로_224번길_10,,다목적,1,200,,30,,051-310-4742,35.16527,128.98397,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801508,부산광역시 사상구청,부산광역시 사상구 사상로_224번길_10,,다목적,1,200,,30,,051-310-4742,35.16527,128.98397,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801505,부산광역시 사상구청,부산광역시 사상구 사상로_289-5,,다목적,1,200,,30,,051-310-4742,35.1704,128.98222,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801506,부산광역시 사상구청,부산광역시 사상구 백양대로_950번나길36,,다목적,1,200,,30,,051-310-4742,35.1923,128.99350,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801730,부산광역시 사상구청,부산광역시 사상구 학감대로222번길70,,다목적,1,200,,30,,051-310-4742,35.15109,128.99381,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801731,부산광역시 사상구청,부산광역시 사상구 학감대로222번길70,,다목적,1,200,,30,,051-310-4742,35.15109,128.99381,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000802366,부산광역시 사상구청,부산광역시 사상구 학장동711,,다목적,1,200,,30,,051-310-4742,35.16236,128.98650,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802367,부산광역시 사상구청,부산광역시 사상구 학장동711,,다목적,1,200,,30,,051-310-4742,35.16236,128.98650,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802368,부산광역시 사상구청,부산광역시 사상구 감전동910-14,,다목적,1,200,,30,,051-310-4742,35.19073,128.99061,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802369,부산광역시 사상구청,부산광역시 사상구 감전동910-14,,다목적,1,200,,30,,051-310-4742,35.19073,128.99061,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802370,부산광역시 사상구청,부산광역시 사상구 주례로_45,,다목적,1,200,,30,,051-310-4742,35.14683,129.01299,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000801509,부산광역시 사상구청,부산광역시 사상구 사상로_224번길_10,,다목적,1,200,,30,,051-310-4742,35.16527,128.98397,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801510,부산광역시 사상구청,부산광역시 사상구 사상로_224번길_10,,다목적,1,200,,30,,051-310-4742,35.16527,128.98397,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801511,부산광역시 사상구청,부산광역시 사상구 사상로223번길_62,,다목적,1,200,,30,,051-310-4742,35.16504,128.97953,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801512,부산광역시 사상구청,부산광역시 사상구 운산로112,,다목적,1,200,,30,,051-310-4742,35.16691,128.98814,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801513,부산광역시 사상구청,부산광역시 사상구 운산로112,,다목적,1,200,,30,,051-310-4742,35.16691,128.98814,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801515,부산광역시 사상구청,부산광역시 사상구 운산로112,,다목적,1,200,,30,,051-310-4742,35.16691,128.98814,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801514,부산광역시 사상구청,부산광역시 사상구 운산로112,,다목적,1,200,,30,,051-310-4742,35.16691,128.98814,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000802376,부산광역시 사상구청,부산광역시 사상구 주례동_221-2,,다목적,1,200,,30,,051-310-4742,35.14897,128.97617,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802377,부산광역시 사상구청,부산광역시 사상구 덕포동430,,다목적,1,200,,30,,051-310-4742,35.15677,128.99374,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802371,부산광역시 사상구청,부산광역시 사상구 주례로_45,,다목적,1,200,,30,,051-310-4742,35.14683,129.01299,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802372,부산광역시 사상구청,부산광역시 사상구 주례동_산44-1,,다목적,1,200,,30,,051-310-4742,35.15902,128.98890,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802373,부산광역시 사상구청,부산광역시 사상구 주례동_산44-1,,다목적,1,200,,30,,051-310-4742,35.15902,128.98890,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802374,부산광역시 사상구청,부산광역시 사상구 주례동_산44-1,,다목적,1,200,,30,,051-310-4742,35.15902,128.98890,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802378,부산광역시 사상구청,부산광역시 사상구 덕포동430,,다목적,1,200,,30,,051-310-4742,35.15677,128.99374,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000802375,부산광역시 사상구청,부산광역시 사상구 주례동_221-2,,다목적,1,200,,30,,051-310-4742,35.14897,128.97617,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:54
3390000,202633900000801545,부산광역시 사상구청,부산광역시 사상구 학장동286-23,,다목적,1,200,,30,,051-310-4742,35.14832,128.99144,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801734,부산광역시 사상구청,부산광역시 사상구 광장로104번길17,,다목적,1,200,,30,,051-310-4742,35.16123,128.98819,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:48
3390000,202633900000801546,부산광역시 사상구청,부산광역시 사상구 학장동286-23,,다목적,1,200,,30,,051-310-4742,35.14832,128.99144,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801732,부산광역시 사상구청,부산광역시 사상구 광장로104번길17,,다목적,1,200,,30,,051-310-4742,35.16123,128.98819,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:48
3390000,202633900000801733,부산광역시 사상구청,부산광역시 사상구 광장로104번길17,,다목적,1,200,,30,,051-310-4742,35.16123,128.98819,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:48
3390000,202633900000801735,부산광역시 사상구청,부산광역시 사상구 광장로104번길17,,다목적,1,200,,30,,051-310-4742,35.16123,128.98819,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:48
3390000,202633900000801484,부산광역시 사상구청,부산광역시 사상구 엄궁로_190,,다목적,1,200,,30,,051-310-4742,35.12990,128.97420,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801485,부산광역시 사상구청,부산광역시 사상구 엄궁로_190,,다목적,1,200,,30,,051-310-4742,35.1299,128.97420,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801516,부산광역시 사상구청,부산광역시 사상구 새벽로187,,다목적,1,200,,30,,051-310-4742,35.15778,128.98380,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801487,부산광역시 사상구청,부산광역시 사상구 학감대로_89,,다목적,1,200,,30,,051-310-4742,35.13938,128.99090,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801488,부산광역시 사상구청,부산광역시 사상구 엄궁로_146-11,,다목적,1,200,,30,,051-310-4742,35.12801,128.98005,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801517,부산광역시 사상구청,부산광역시 사상구 사상로268,,다목적,1,200,,30,,051-310-4742,35.16877,128.98232,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801518,부산광역시 사상구청,부산광역시 사상구 백양대로934번길20,,다목적,1,200,,30,,051-310-4742,35.18923,128.99251,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801519,부산광역시 사상구청,부산광역시 사상구 강선로56-1,,다목적,1,200,,30,,051-310-4742,35.16761,128.98720,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801520,부산광역시 사상구청,부산광역시 사상구 낙동대로776번길_42,,다목적,1,200,,30,,051-310-4742,35.12881,128.97331,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801521,부산광역시 사상구청,부산광역시 사상구 낙동대로776번길_42,,다목적,1,200,,30,,051-310-4742,35.12881,128.97331,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801522,부산광역시 사상구청,부산광역시 사상구 낙동대로776번길_42,,다목적,1,200,,30,,051-310-4742,35.12881,128.97331,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801523,부산광역시 사상구청,부산광역시 사상구 삼덕로74,,다목적,1,200,,30,,051-310-4742,35.17371,128.98483,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801524,부산광역시 사상구청,부산광역시 사상구 모덕로84,,다목적,1,200,,30,,051-310-4742,35.18125,128.98524,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801527,부산광역시 사상구청,부산광역시 사상구 감전동_318,,다목적,1,200,,30,,051-310-4742,35.15905,128.99246,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801525,부산광역시 사상구청,부산광역시 사상구 백양대로934번길52-29,,다목적,1,200,,30,,051-310-4742,35.1905,128.99530,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801526,부산광역시 사상구청,부산광역시 사상구 감전동_318,,다목적,1,200,,30,,051-310-4742,35.15849,128.99371,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801537,부산광역시 사상구청,부산광역시 사상구 엄궁동684-2,,다목적,1,200,,30,,051-310-4742,35.12336,128.97263,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801530,부산광역시 사상구청,부산광역시 사상구 엄궁동_726-2,,다목적,1,200,,30,,051-310-4742,35.12732,128.97776,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801538,부산광역시 사상구청,부산광역시 사상구 덕상로_129,,다목적,1,200,,30,,051-310-4742,35.18268,128.99024,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801531,부산광역시 사상구청,부산광역시 사상구 가야대로282번길1,,다목적,1,200,,30,,051-310-4742,35.15011,129.00360,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801539,부산광역시 사상구청,부산광역시 사상구 덕상로_129,,다목적,1,200,,30,,051-310-4742,35.18268,128.99024,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801532,부산광역시 사상구청,부산광역시 사상구 엄궁동_669,,다목적,1,200,,30,,051-310-4742,35.12952,128.97639,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801533,부산광역시 사상구청,부산광역시 사상구 엄궁동_674-2,,다목적,1,200,,30,,051-310-4742,35.12637,128.97739,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801534,부산광역시 사상구청,부산광역시 사상구 엄궁동_674-2,,다목적,1,200,,30,,051-310-4742,35.12637,128.97739,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801535,부산광역시 사상구청,부산광역시 사상구 엄궁동_674-2,,다목적,1,200,,30,,051-310-4742,35.12637,128.97739,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000802133,부산광역시 사상구청,부산광역시 사상구 백양대로969-19,,다목적,1,200,,30,,051-310-4742,35.15549,128.99546,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000802134,부산광역시 사상구청,부산광역시 사상구 백양대로969-19,,다목적,1,200,,30,,051-310-4742,35.15549,128.99546,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000802135,부산광역시 사상구청,부산광역시 사상구 백양대로969-19,,다목적,1,200,,30,,051-310-4742,35.15549,128.99546,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000801740,부산광역시 사상구청,부산광역시 사상구 새벽시장로103번길21,,다목적,1,200,,30,,051-310-4742,35.15568,128.98535,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801741,부산광역시 사상구청,부산광역시 사상구 새벽시장로103번길21,,다목적,1,200,,30,,051-310-4742,35.15568,128.98535,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801742,부산광역시 사상구청,부산광역시 사상구 새벽시장로103번길21,,다목적,1,200,,30,,051-310-4742,35.15568,128.98535,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801743,부산광역시 사상구청,부산광역시 사상구 새벽시장로103번길21,,다목적,1,200,,30,,051-310-4742,35.15568,128.98535,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801736,부산광역시 사상구청,부산광역시 사상구 운산로11,,다목적,1,200,,30,,051-310-4742,35.16956,128.97838,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:48
3390000,202633900000801737,부산광역시 사상구청,부산광역시 사상구 운산로11,,다목적,1,200,,30,,051-310-4742,35.16956,128.97838,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801738,부산광역시 사상구청,부산광역시 사상구 운산로11,,다목적,1,200,,30,,051-310-4742,35.16956,128.97838,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000801739,부산광역시 사상구청,부산광역시 사상구 운산로11,,다목적,1,200,,30,,051-310-4742,35.16956,128.97838,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:49
3390000,202633900000802138,부산광역시 사상구청,부산광역시 사상구 양지로8,,다목적,1,200,,30,,051-310-4742,35.14687,129.00203,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000802139,부산광역시 사상구청,부산광역시 사상구 백양대로455번길14,,다목적,1,200,,30,,051-310-4742,35.16482,128.99096,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000802140,부산광역시 사상구청,부산광역시 사상구 백양대로455번길14,,다목적,1,200,,30,,051-310-4742,35.16482,128.99096,2026-04-28,,2026-05-19 22:28:33,2026-05-18 13:14:52
3390000,202633900000802313,부산광역시 사상구청,부산광역시 사상구 사상로_238번길,,다목적,1,200,,30,,051-310-4742,35.16613,128.98363,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802353,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.14600,129.01265,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802354,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.14600,129.01265,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802314,부산광역시 사상구청,부산광역시 사상구 사상로_238번길,,다목적,1,200,,30,,051-310-4742,35.16613,128.98363,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802355,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.14600,129.01265,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802315,부산광역시 사상구청,부산광역시 사상구 백양대로_950번나길36,,다목적,1,200,,30,,051-310-4742,35.19230,128.9935,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802316,부산광역시 사상구청,부산광역시 사상구 백양대로_950번나길36,,다목적,1,200,,30,,051-310-4742,35.19230,128.9935,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802317,부산광역시 사상구청,부산광역시 사상구 사상로489번길73,,다목적,1,200,,30,,051-310-4742,35.15780,128.98211,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802318,부산광역시 사상구청,부산광역시 사상구 사상로489번길73,,다목적,1,200,,30,,051-310-4742,35.15780,128.98211,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:53
3390000,202633900000802350,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.17313,128.98537,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802351,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.17313,128.98537,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802352,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.17313,128.98537,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000801833,부산광역시 사상구청,부산광역시 사상구 사상로212번길_68,,다목적,1,200,,30,,051-310-4742,35.12916,128.97027,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801836,부산광역시 사상구청,부산광역시 사상구 광장로81번길_34,,다목적,1,200,,30,,051-310-4742,35.16660,128.98610,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801834,부산광역시 사상구청,부산광역시 사상구 사상로212번길_68,,다목적,1,200,,30,,051-310-4742,35.12916,128.97027,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801837,부산광역시 사상구청,부산광역시 사상구 광장로81번길_34,,다목적,1,200,,30,,051-310-4742,35.16660,128.98610,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801835,부산광역시 사상구청,부산광역시 사상구 사상로212번길_68,,다목적,1,200,,30,,051-310-4742,35.12916,128.97027,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801392,부산광역시 사상구청,부산광역시 사상구 사상로500번길_15,,다목적,1,200,,30,,051-310-4742,35.18874,128.98941,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801357,부산광역시 사상구청,부산광역시 사상구 엄궁로_179번길13,,다목적,1,200,,30,,051-310-4742,35.12886,128.97482,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801393,부산광역시 사상구청,부산광역시 사상구 사상로500번길_15,,다목적,1,200,,30,,051-310-4742,35.18874,128.98941,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801358,부산광역시 사상구청,부산광역시 사상구 엄궁로_179번길13,,다목적,1,200,,30,,051-310-4742,35.12886,128.97482,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801394,부산광역시 사상구청,부산광역시 사상구 사상로500번길_15,,다목적,1,200,,30,,051-310-4742,35.18874,128.98941,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801359,부산광역시 사상구청,부산광역시 사상구 엄궁로_179번길13,,다목적,1,200,,30,,051-310-4742,35.12886,128.97482,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801360,부산광역시 사상구청,부산광역시 사상구 학감대로_267번길43,,다목적,1,200,,30,,051-310-4742,35.1551,128.98857,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801361,부산광역시 사상구청,부산광역시 사상구 학감대로_267번길43,,다목적,1,200,,30,,051-310-4742,35.1551,128.98857,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801395,부산광역시 사상구청,부산광역시 사상구 광장로87번길_97,,다목적,1,200,,30,,051-310-4742,35.16664,128.98423,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801391,부산광역시 사상구청,부산광역시 사상구 사상로500번길_15,,다목적,1,200,,30,,051-310-4742,35.18874,128.98941,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000801396,부산광역시 사상구청,부산광역시 사상구 가야대로318번길_59,,다목적,1,200,,30,,051-310-4742,35.14773,129.00776,2026-04-28,,2026-05-19 22:28:27,2026-05-18 13:14:46
3390000,202633900000802356,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.14600,129.01265,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802361,부산광역시 사상구청,부산광역시 사상구 감전동174,,다목적,1,200,,30,,051-310-4742,35.16255,128.98722,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802357,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.17337,128.98592,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802362,부산광역시 사상구청,부산광역시 사상구 감전동174,,다목적,1,200,,30,,051-310-4742,35.16255,128.98722,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802358,부산광역시 사상구청,부산광역시 사상구 괘법동_572-1,,다목적,1,200,,30,,051-310-4742,35.17337,128.98592,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802359,부산광역시 사상구청,부산광역시 사상구 모라동1346-8,,다목적,1,200,,30,,051-310-4742,35.16221,128.98733,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000802363,부산광역시 사상구청,부산광역시 사상구 감전동174,,다목적,1,200,,30,,051-310-4742,35.16255,128.98722,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000801691,부산광역시 사상구청,부산광역시 사상구 삼덕로45번길_56,,다목적,1,200,,30,,051-310-4742,35.17678,128.98249,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801693,부산광역시 사상구청,부산광역시 사상구 모덕로_48,,다목적,1,200,,30,,051-310-4742,35.18218,128.98136,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801692,부산광역시 사상구청,부산광역시 사상구 모덕로_48,,다목적,1,200,,30,,051-310-4742,35.18218,128.98136,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801495,부산광역시 사상구청,부산광역시 사상구 사상로_309번길_39,,다목적,1,200,,30,,051-310-4742,35.17247,128.98131,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801493,부산광역시 사상구청,부산광역시 사상구 학감대로_49번길_54-16,,다목적,1,200,,30,,051-310-4742,35.13578,128.99175,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801494,부산광역시 사상구청,부산광역시 사상구 학감대로_49번길_54-16,,다목적,1,200,,30,,051-310-4742,35.13578,128.99175,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801496,부산광역시 사상구청,부산광역시 사상구 사상로_309번길_39,,다목적,1,200,,30,,051-310-4742,35.17247,128.98131,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801497,부산광역시 사상구청,부산광역시 사상구 사상로_309번길_39,,다목적,1,200,,30,,051-310-4742,35.17247,128.98131,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801498,부산광역시 사상구청,부산광역시 사상구 사상로_309번길_39,,다목적,1,200,,30,,051-310-4742,35.17247,128.98131,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801499,부산광역시 사상구청,부산광역시 사상구 덕포동405-6,,다목적,1,200,,30,,051-310-4742,35.17488,128.98577,2026-04-28,,2026-05-19 22:28:29,2026-05-18 13:14:47
3390000,202633900000801694,부산광역시 사상구청,부산광역시 사상구 모덕로_48,,다목적,1,200,,30,,051-310-4742,35.18218,128.98136,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801695,부산광역시 사상구청,부산광역시 사상구 모덕로_48,,다목적,1,200,,30,,051-310-4742,35.18218,128.98136,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801727,부산광역시 사상구청,부산광역시 사상구 가야대로213번길9,,다목적,1,200,,30,,051-310-4742,35.15068,128.99580,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801696,부산광역시 사상구청,부산광역시 사상구 주감로_162,,다목적,1,200,,30,,051-310-4742,35.15114,129.00351,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801728,부산광역시 사상구청,부산광역시 사상구 학감대로222번길70,,다목적,1,200,,30,,051-310-4742,35.15109,128.99381,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000802365,부산광역시 사상구청,부산광역시 사상구 학장동711,,다목적,1,200,,30,,051-310-4742,35.16236,128.98650,2026-04-28,,2026-05-19 22:28:34,2026-05-18 13:14:54
3390000,202633900000801842,부산광역시 사상구청,부산광역시 사상구 사상로557,,다목적,1,200,,30,,051-310-4742,35.16527,128.98733,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801658,부산광역시 사상구청,부산광역시 사상구 주례로_9,,다목적,1,200,,30,,051-310-4742,35.15025,129.01155,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
3390000,202633900000801838,부산광역시 사상구청,부산광역시 사상구 광장로81번길_34,,다목적,1,200,,30,,051-310-4742,35.16660,128.98610,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801839,부산광역시 사상구청,부산광역시 사상구 광장로81번길_34,,다목적,1,200,,30,,051-310-4742,35.16660,128.98610,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801840,부산광역시 사상구청,부산광역시 사상구 사상로557,,다목적,1,200,,30,,051-310-4742,35.16527,128.98733,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801841,부산광역시 사상구청,부산광역시 사상구 사상로557,,다목적,1,200,,30,,051-310-4742,35.16527,128.98733,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:49
3390000,202633900000801659,부산광역시 사상구청,부산광역시 사상구 광장로_2,,다목적,1,200,,30,,051-310-4742,35.16278,128.97659,2026-04-28,,2026-05-19 22:28:31,2026-05-18 13:14:48
